ANNO;MES;TRIMESTRE;ID_EMPRESA;EMPRESA;OPERACIONES_PORTACION
2016;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3754314
2016;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3878409
2016;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;3997522
2016;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;4121030
2016;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;4244340
2016;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;4354856
2017;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;4466380
2017;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;4586311
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;4730400
2017;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;4855455
2017;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;5004122
2017;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;5145891
2017;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5276248
2017;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5413119
2017;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5534690
2017;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;5663553
2017;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;5785900
2017;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;5910938
2018;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;6052019
2018;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;6197366
2018;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;6336820
2018;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;6479736
2018;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;6626902
2018;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;6762788
2018;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;6901300
2018;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7049593
2018;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;7241076
2018;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;7470028
2018;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;7640075
2018;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;7757034
2019;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;7861234
2019;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;7963600
2019;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8069991
2019;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;8170072
2019;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;8281657
2019;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;8379147
2019;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8487366
2019;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8592381
2019;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;8700436
2019;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;8813229
2019;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;8907079
2019;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;9007909
2020;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;9105134
2020;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;9207811
2020;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;9294712
2020;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;9336519
2020;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;9401095
2020;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;9486540
2020;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9605099
2020;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9697345
2020;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;9797751
2020;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;9909645
2020;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;10014589
2020;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;10124595
2021;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;10222774
2021;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;10348139
2021;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;10484140
2021;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;10662114
2021;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;10810895
2021;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;10981612
2021;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11159524
2021;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11349208
2021;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11551340
2021;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;11736625
2021;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;11941025
2021;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;12142376
2022;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;12315974
2022;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;12513550
2022;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;12719510
2022;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;12899804
2022;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;13094182
2022;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;13287333
2022;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13479462
2022;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13735426
2022;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13979807
2022;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;14229770
2022;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;14509480
2022;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;14765195
2023;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;14984752
2023;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;15213985
2023;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;15467628
2023;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;15684300
2023;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;15944552
2023;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;16159833
2023;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;16366428
2023;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;16579595
2023;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;16791588
2023;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;17001866
2023;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;17201304
2023;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;17380853
2024;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;17544031
2024;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;17709555
2024;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;17855554
2024;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;18023362
2024;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;18173095
2024;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;18315573
2024;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;18475160
2024;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;18638060
2024;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;18806061
2024;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;18978085
2024;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;19150427
2024;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;19317870
2025;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19483777
2025;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19641010
2025;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19805364
2025;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;19954634
2025;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;20120867
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;20269581
2025;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;20420020
2025;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;20575987
2025;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;20736189
2025;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;20889914
2025;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;21029951
2025;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;21166915
2026;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;21311228
2011;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2011;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2011;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2011;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2011;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2012;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2013;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2014;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2015;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;0
2016;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;17
2016;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2016;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2016;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;23
2017;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;25
2017;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;25
2017;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2017;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2017;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2017;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2018;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2019;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2020;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2021;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2022;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2023;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2024;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2025;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2026;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;26
2011;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2011;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2011;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2011;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2011;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2012;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2012;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2012;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2012;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;0
2012;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2
2012;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;6
2012;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;22
2012;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;43
2012;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;63
2012;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;85
2012;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;101
2012;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;111
2013;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;128
2013;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;139
2013;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;162
2013;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;183
2013;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;219
2013;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;241
2013;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;265
2013;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;296
2013;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;311
2013;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;329
2013;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;355
2013;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;376
2014;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;406
2014;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;432
2014;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;449
2014;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;1501
2014;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2408
2014;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2497
2014;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2569
2014;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2572
2014;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2572
2014;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2573
2014;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2590
2014;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2647
2015;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;2788
2015;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;3058
2015;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;3508
2015;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;4102
2015;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;4903
2015;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;6123
2015;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;7878
2015;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;9657
2015;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;12166
2015;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;15062
2015;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;17890
2015;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;22288
2016;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;26765
2016;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;31824
2016;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;37187
2016;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;42361
2016;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;47477
2016;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;52709
2016;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;57070
2016;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;62173
2016;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;67145
2016;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;72694
2016;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;79033
2016;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;86329
2017;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;93575
2017;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;102620
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;113194
2017;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;120724
2017;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;129216
2017;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;136844
2017;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;143957
2017;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;151040
2017;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;159431
2017;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;167215
